,cafe_do_mario,vo_mira_conilon,vo_mira_arabica,cafe_saulo_gourmet,cafe_saulo_especial,temp_amb,umid_amb,timex,temp2,charge_bt_modificado,Acima de 2000,Abaixo de 2000
3187,0,0,0,1,0,31.0,0.6,417.99920295,175.8513186,217.39354458,1,0
3188,0,0,0,1,0,31.0,0.6,419.99977465,176.18917832,217.39354458,1,0
3189,0,0,0,1,0,31.0,0.6,421.99954735,176.5688229,217.39354458,1,0
3190,0,0,0,1,0,31.0,0.6,423.99951875,176.98539067,217.39354458,1,0
3191,0,0,0,1,0,31.0,0.6,425.9999303,177.29063773,217.39354458,1,0
3192,0,0,0,1,0,31.0,0.6,427.9996711,177.61604049,217.39354458,1,0
3193,0,0,0,1,0,31.0,0.6,429.999656,177.94818056,217.39354458,1,0
3194,0,0,0,1,0,31.0,0.6,431.9993192,178.28923765,217.39354458,1,0
3195,0,0,0,1,0,31.0,0.6,433.9998142,178.64788982,217.39354458,1,0
3196,0,0,0,1,0,31.0,0.6,435.9994947,179.02923528,217.39354458,1,0
3197,0,0,0,1,0,31.0,0.6,438.0000263,179.3366224,217.39354458,1,0
3198,0,0,0,1,0,31.0,0.6,440.0000353,179.67181164,217.39354458,1,0
3199,0,0,0,1,0,31.0,0.6,442.00057055,180.00082573,217.39354458,1,0
3200,0,0,0,1,0,31.0,0.6,444.0000009,180.32925514,217.39354458,1,0
3201,0,0,0,1,0,31.0,0.6,445.9995,180.67001965,217.39354458,1,0
3202,0,0,0,1,0,31.0,0.6,447.999878,181.052747,217.39354458,1,0
3203,0,0,0,1,0,31.0,0.6,449.99931275,181.40005275,217.39354458,1,0
3204,0,0,0,1,0,31.0,0.6,451.99985995000003,181.70857289,217.39354458,1,0
3205,0,0,0,1,0,31.0,0.6,453.9992968,182.12143595,217.39354458,1,0
3206,0,0,0,1,0,31.0,0.6,455.99972215,182.46235809,217.39354458,1,0
3207,0,0,0,1,0,31.0,0.6,457.99922535,182.79027461,217.39354458,1,0
3208,0,0,0,1,0,31.0,0.6,459.99982235,183.1454501,217.39354458,1,0
3209,0,0,0,1,0,31.0,0.6,461.99971965000003,183.44594126,217.39354458,1,0
3210,0,0,0,1,0,31.0,0.6,463.99961285,183.80021381,217.39354458,1,0
3211,0,0,0,1,0,31.0,0.6,465.99942525,184.15543954,217.39354458,1,0
3212,0,0,0,1,0,31.0,0.6,468.00034485,184.54719972,217.39354458,1,0
3213,0,0,0,1,0,31.0,0.6,469.99977395,184.90327671,217.39354458,1,0
3214,0,0,0,1,0,31.0,0.6,471.9995834,185.25565438,217.39354458,1,0
3215,0,0,0,1,0,31.0,0.6,473.99920065,185.61876139,217.39354458,1,0
3216,0,0,0,1,0,31.0,0.6,475.99959365,185.99193483,217.39354458,1,0
3217,0,0,0,1,0,31.0,0.6,478.00006185,186.40301943,217.39354458,1,0
3218,0,0,0,1,0,31.0,0.6,479.99967005,186.74981041,217.39354458,1,0
3219,0,0,0,1,0,31.0,0.6,481.9992241,187.10010659,217.39354458,1,0
3220,0,0,0,1,0,31.0,0.6,484.0004167,187.48169427,217.39354458,1,0
3221,0,0,0,1,0,31.0,0.6,486.00036620000003,187.83429306,217.39354458,1,0
3222,0,0,0,1,0,31.0,0.6,487.9996989,188.14299165,217.39354458,1,0
3223,0,0,0,1,0,31.0,0.6,489.99993575,188.47958021,217.39354458,1,0
3224,0,0,0,1,0,31.0,0.6,491.9991686,188.78320965,217.39354458,1,0
3225,0,0,0,1,0,31.0,0.6,494.0004851,189.12589465,217.39354458,1,0
3226,0,0,0,1,0,31.0,0.6,498.00019915,189.78305154,217.39354458,1,0
3227,0,0,0,1,0,31.0,0.6,500.0002372,190.07022801,217.39354458,1,0
3228,0,0,0,1,0,31.0,0.6,502.00047785000004,190.4656121,217.39354458,1,0
3229,0,0,0,1,0,31.0,0.6,503.99987580000004,190.71690661,217.39354458,1,0
3230,0,0,0,1,0,31.0,0.6,505.99940490000006,191.01174464,217.39354458,1,0
3231,0,0,0,1,0,31.0,0.6,507.99985130000005,191.26269134,217.39354458,1,0
3232,0,0,0,1,0,31.0,0.6,509.99929914999996,191.51745268,217.39354458,1,0
3233,0,0,0,1,0,31.0,0.6,511.99978039999996,191.84719228,217.39354458,1,0
3234,0,0,0,1,0,31.0,0.6,513.9992335000001,192.14017649,217.39354458,1,0
3235,0,0,0,1,0,31.0,0.6,515.9996652,192.37960214,217.39354458,1,0
3236,0,0,0,1,0,31.0,0.6,518.0001177,192.60156437,217.39354458,1,0
3237,0,0,0,1,0,31.0,0.6,520.0003832,192.93937407,217.39354458,1,0
3238,0,0,0,1,0,31.0,0.6,522.00150265,193.23218299,217.39354458,1,0
3239,0,0,0,1,0,31.0,0.6,523.99962845,193.55447053,217.39354458,1,0
3240,0,0,0,1,0,31.0,0.6,525.9991639,193.70547032,217.39354458,1,0
3241,0,0,0,1,0,31.0,0.6,528.00038915,193.93615437,217.39354458,1,0
3242,0,0,0,1,0,31.0,0.6,529.9998921,194.20313331,217.39354458,1,0
3243,0,0,0,1,0,31.0,0.6,531.9993718,194.42726641,217.39354458,1,0
3244,0,0,0,1,0,31.0,0.6,533.99979205,194.71215969,217.39354458,1,0
3245,0,0,0,1,0,31.0,0.6,535.99952135,194.96250566,217.39354458,1,0
3246,0,0,0,1,0,31.0,0.6,537.99942555,195.13494787,217.39354458,1,0
3247,0,0,0,1,0,31.0,0.6,540.0002571,195.40107171,217.39354458,1,0
3248,0,0,0,1,0,31.0,0.6,541.99989685,195.61461475,217.39354458,1,0
3249,0,0,0,1,0,31.0,0.6,543.99951745,195.88860769,217.39354458,1,0
3250,0,0,0,1,0,31.0,0.6,546.0000185,196.10819519,217.39354458,1,0
3251,0,0,0,1,0,31.0,0.6,547.99983955,196.25093819,217.39354458,1,0
3252,0,0,0,1,0,31.0,0.6,549.9997131,196.41926725,217.39354458,1,0
3253,0,0,0,1,0,31.0,0.6,551.99986875,196.61690301,217.39354458,1,0
3254,0,0,0,1,0,31.0,0.6,553.9992248,196.83768313,217.39354458,1,0
3255,0,0,0,1,0,31.0,0.6,555.99988425,197.01957464,217.39354458,1,0
3256,0,0,0,1,0,31.0,0.6,557.99928685,197.17002112,217.39354458,1,0
3257,0,0,0,1,0,31.0,0.6,560.00040015,197.39079752,217.39354458,1,0
3258,0,0,0,1,0,31.0,0.6,561.99914315,197.58365935,217.39354458,1,0
3259,0,0,0,1,0,31.0,0.6,563.9997510000001,197.69999685,217.39354458,1,0
3260,0,0,0,1,0,31.0,0.6,566.00038085,197.89656261,217.39354458,1,0
3261,0,0,0,1,0,31.0,0.6,568.0003203,197.99726615,217.39354458,1,0
3262,0,0,0,1,0,31.0,0.6,570.0023541,198.09339882,217.39354458,1,0
3263,0,0,0,1,0,31.0,0.6,572.00001525,198.22102739,217.39354458,1,0
3264,0,0,0,1,0,31.0,0.6,573.99953515,198.36493461,217.39354458,1,0
3265,0,0,0,1,0,31.0,0.6,575.9999333,198.43056769,217.39354458,1,0
3266,0,0,0,1,0,31.0,0.6,577.99948455,198.58265961,217.39354458,1,0
3267,0,0,0,1,0,31.0,0.6,579.9991424,198.73697589,217.39354458,1,0
3268,0,0,0,1,0,31.0,0.6,581.999738,198.89990902,217.39354458,1,0
3269,0,0,0,1,0,31.0,0.6,583.99922285,199.05119311,217.39354458,1,0
3270,0,0,0,1,0,31.0,0.6,585.99969445,199.20446909,217.39354458,1,0
3271,0,0,0,1,0,31.0,0.6,587.9991554,199.35716353,217.39354458,1,0
3272,0,0,0,1,0,31.0,0.6,590.0007394,199.45148669,217.39354458,1,0
3273,0,0,0,1,0,31.0,0.6,591.9992135,199.5657849,217.39354458,1,0
3274,0,0,0,1,0,31.0,0.6,593.9997970000001,199.78559402,217.39354458,1,0
3275,0,0,0,1,0,31.0,0.6,595.9992577,199.92808793,217.39354458,1,0
3276,0,0,0,1,0,31.0,0.6,597.9996497,200.09379955,217.39354458,1,0
3277,0,0,0,1,0,31.0,0.6,600.0008126500001,200.25164385,217.39354458,1,0
3278,0,0,0,1,0,31.0,0.6,601.99983195,200.3491245,217.39354458,1,0
3279,0,0,0,1,0,31.0,0.6,603.99942915,200.4972137,217.39354458,1,0
3280,0,0,0,1,0,31.0,0.6,605.9998573,200.68658691,217.39354458,1,0
3281,0,0,0,1,0,31.0,0.6,607.99965255,200.84576299,217.39354458,1,0
3282,0,0,0,1,0,31.0,0.6,609.99969215,201.01645848,217.39354458,1,0
3283,0,0,0,1,0,31.0,0.6,612.00044745,201.15734683,217.39354458,1,0
3284,0,0,0,1,0,31.0,0.6,614.00000455,201.303574,217.39354458,1,0
3285,0,0,0,1,0,31.0,0.6,615.99953315,201.48986633,217.39354458,1,0
3286,0,0,0,1,0,31.0,0.6,618.0000488000001,201.62809448,217.39354458,1,0
3287,0,0,0,1,0,31.0,0.6,620.0003863000001,201.76818276,217.39354458,1,0
3288,0,0,0,1,0,31.0,0.6,621.99967045,201.91778086,217.39354458,1,0
3289,0,0,0,1,0,31.0,0.6,624.00011645,202.10867252,217.39354458,1,0
3290,0,0,0,1,0,31.0,0.6,625.9996543,202.29799707,217.39354458,1,0
3291,0,0,0,1,0,31.0,0.6,627.9994012,202.5228705,217.39354458,1,0
3292,0,0,0,1,0,31.0,0.6,629.9998603,202.68208883,217.39354458,1,0
3293,0,0,0,1,0,31.0,0.6,631.99959905,202.85317431,217.39354458,1,0
3294,0,0,0,1,0,31.0,0.6,633.99939395,202.94576601,217.39354458,1,0
3295,0,0,0,0,1,31.1,0.52,0.0,217.43763001,217.43763001,1,0
3296,0,0,0,0,1,31.1,0.52,2.0007295499999955,213.07921983,217.43763001,1,0
3297,0,0,0,0,1,31.1,0.52,4.000367799999999,198.00070795,217.43763001,1,0
3298,0,0,0,0,1,31.1,0.52,10.000515299999996,160.20887893,217.43763001,1,0
3299,0,0,0,0,1,31.1,0.52,12.000676749999997,148.98638712,217.43763001,1,0
3300,0,0,0,0,1,31.1,0.52,13.999877299999994,140.67372509,217.43763001,1,0
3301,0,0,0,0,1,31.1,0.52,16.000224699999997,133.54494666,217.43763001,1,0
3302,0,0,0,0,1,31.1,0.52,18.000461,126.64028953,217.43763001,1,0
3303,0,0,0,0,1,31.1,0.52,20.000155699999993,120.6307694,217.43763001,1,0
3304,0,0,0,0,1,31.1,0.52,21.999676949999994,115.26198817,217.43763001,1,0
3305,0,0,0,0,1,31.1,0.52,24.0003021,110.70445086,217.43763001,1,0
3306,0,0,0,0,1,31.1,0.52,26.000511099999997,106.7959519,217.43763001,1,0
3307,0,0,0,0,1,31.1,0.52,28.000376649999993,103.53549463,217.43763001,1,0
3308,0,0,0,0,1,31.1,0.52,30.000018400000002,100.49345657,217.43763001,1,0
3309,0,0,0,0,1,31.1,0.52,32.000481300000004,97.8555059,217.43763001,1,0
3310,0,0,0,0,1,31.1,0.52,34.00180745,95.60826286,217.43763001,1,0
3311,0,0,0,0,1,31.1,0.52,36.0001369,93.69524372,217.43763001,1,0
3312,0,0,0,0,1,31.1,0.52,38.0002499,92.20138307,217.43763001,1,0
3313,0,0,0,0,1,31.1,0.52,40.0005046,90.80364122,217.43763001,1,0
3314,0,0,0,0,1,31.1,0.52,41.999686,89.57819018,217.43763001,1,0
3315,0,0,0,0,1,31.1,0.52,43.99966055,88.61136974,217.43763001,1,0
3316,0,0,0,0,1,31.1,0.52,45.9995476,87.87931989,217.43763001,1,0
3317,0,0,0,0,1,31.1,0.52,47.999419950000004,87.3381517,217.43763001,1,0
3318,0,0,0,0,1,31.1,0.52,49.99932545,86.89605983,217.43763001,1,0
3319,0,0,0,0,1,31.1,0.52,52.0002032,86.6687547,217.43763001,1,0
3320,0,0,0,0,1,31.1,0.52,54.00008835,86.52714231,217.43763001,1,0
3321,0,0,0,0,1,31.1,0.52,56.0004447,86.45794193,217.43763001,1,0
3322,0,0,0,0,1,31.1,0.52,58.00021395,86.52992938,217.43763001,1,0
3323,0,0,0,0,1,31.1,0.52,59.99998185,86.66215358,217.43763001,1,0
3324,0,0,0,0,1,31.1,0.52,62.00064834999999,86.9363823,217.43763001,1,0
3325,0,0,0,0,1,31.1,0.52,64.0000356,87.26289594,217.43763001,1,0
3326,0,0,0,0,1,31.1,0.52,66.0004387,87.63799374,217.43763001,1,0
3327,0,0,0,0,1,31.1,0.52,68.00057199999999,88.12295689,217.43763001,1,0
3328,0,0,0,0,1,31.1,0.52,70.00012145,88.54705412,217.43763001,1,0
3329,0,0,0,0,1,31.1,0.52,72.000384,89.15638263,217.43763001,1,0
3330,0,0,0,0,1,31.1,0.52,74.00055834999999,89.70858579,217.43763001,1,0
3331,0,0,0,0,1,31.1,0.52,76.0004908,90.28187327,217.43763001,1,0
3332,0,0,0,0,1,31.1,0.52,78.00045279999999,90.8735553,217.43763001,1,0
3333,0,0,0,0,1,31.1,0.52,80.00038735,91.49960264,217.43763001,1,0
3334,0,0,0,0,1,31.1,0.52,82.0009039,92.23021751,217.43763001,1,0
3335,0,0,0,0,1,31.1,0.52,84.00095905,92.92695146,217.43763001,1,0
3336,0,0,0,0,1,31.1,0.52,86.00127505,93.66109799,217.43763001,1,0
3337,0,0,0,0,1,31.1,0.52,88.00270085,94.46944888,217.43763001,1,0
3338,0,0,0,0,1,31.1,0.52,90.00033834999999,95.19754288,217.43763001,1,0
3339,0,0,0,0,1,31.1,0.52,92.00039419999999,95.87061623,217.43763001,1,0
3340,0,0,0,0,1,31.1,0.52,93.99992284999999,96.66918021,217.43763001,1,0
3341,0,0,0,0,1,31.1,0.52,95.999764,97.43915585,217.43763001,1,0
3342,0,0,0,0,1,31.1,0.52,98.00055985,98.21399451,217.43763001,1,0
3343,0,0,0,0,1,31.1,0.52,100.00042729999998,99.01059366,217.43763001,1,0
3344,0,0,0,0,1,31.1,0.52,102.00086955,99.79270643,217.43763001,1,0
3345,0,0,0,0,1,31.1,0.52,104.00017414999999,100.53718891,217.43763001,1,0
3346,0,0,0,0,1,31.1,0.52,106.00061115,101.32542812,217.43763001,1,0
3347,0,0,0,0,1,31.1,0.52,108.00048855,102.09982727,217.43763001,1,0
3348,0,0,0,0,1,31.1,0.52,110.00023039999999,102.856685,217.43763001,1,0
3349,0,0,0,0,1,31.1,0.52,112.0005222,103.56730326,217.43763001,1,0
3350,0,0,0,0,1,31.1,0.52,114.00023694999999,104.32965969,217.43763001,1,0
3351,0,0,0,0,1,31.1,0.52,116.00037054999999,105.05866508,217.43763001,1,0
3352,0,0,0,0,1,31.1,0.52,117.99998074999999,105.85144659,217.43763001,1,0
3353,0,0,0,0,1,31.1,0.52,120.00089564999999,106.64786683,217.43763001,1,0
3354,0,0,0,0,1,31.1,0.52,122.0004298,107.32927284,217.43763001,1,0
3355,0,0,0,0,1,31.1,0.52,124.00077345,108.04589689,217.43763001,1,0
3356,0,0,0,0,1,31.1,0.52,126.0012237,108.84352938,217.43763001,1,0
3357,0,0,0,0,1,31.1,0.52,128.00044145,109.63759027,217.43763001,1,0
3358,0,0,0,0,1,31.1,0.52,130.0003658,110.32934039,217.43763001,1,0
3359,0,0,0,0,1,31.1,0.52,132.00007575,111.04825543,217.43763001,1,0
3360,0,0,0,0,1,31.1,0.52,134.0001162,111.72173608,217.43763001,1,0
3361,0,0,0,0,1,31.1,0.52,135.9996802,112.50356506,217.43763001,1,0
3362,0,0,0,0,1,31.1,0.52,138.0013002,113.18396079,217.43763001,1,0
3363,0,0,0,0,1,31.1,0.52,140.00033059999998,113.87557559,217.43763001,1,0
3364,0,0,0,0,1,31.1,0.52,142.00074775,114.59791335,217.43763001,1,0
3365,0,0,0,0,1,31.1,0.52,143.9997845,115.27004123,217.43763001,1,0
3366,0,0,0,0,1,31.1,0.52,145.99979255,115.96669619,217.43763001,1,0
3367,0,0,0,0,1,31.1,0.52,148.00034995,116.67789748,217.43763001,1,0
3368,0,0,0,0,1,31.1,0.52,150.0000603,117.41501208,217.43763001,1,0
3369,0,0,0,0,1,31.1,0.52,151.99961695,118.10553254,217.43763001,1,0
3370,0,0,0,0,1,31.1,0.52,154.00050235,118.69251868,217.43763001,1,0
3371,0,0,0,0,1,31.1,0.52,155.99990365,119.2664533,217.43763001,1,0
3372,0,0,0,0,1,31.1,0.52,157.9998606,119.95908096,217.43763001,1,0
3373,0,0,0,0,1,31.1,0.52,160.00014765,120.63124549,217.43763001,1,0
3374,0,0,0,0,1,31.1,0.52,161.9996377,121.30340862,217.43763001,1,0
3375,0,0,0,0,1,31.1,0.52,164.000162,122.02890381,217.43763001,1,0
3376,0,0,0,0,1,31.1,0.52,165.9995652,122.59179188,217.43763001,1,0
3377,0,0,0,0,1,31.1,0.52,168.0001245,123.18768295,217.43763001,1,0
3378,0,0,0,0,1,31.1,0.52,170.00017069999998,123.83226626,217.43763001,1,0
3379,0,0,0,0,1,31.1,0.52,171.99964805,124.50768916,217.43763001,1,0
3380,0,0,0,0,1,31.1,0.52,173.99994665,125.15160411,217.43763001,1,0
3381,0,0,0,0,1,31.1,0.52,176.0001919,125.66479968,217.43763001,1,0
3382,0,0,0,0,1,31.1,0.52,177.9996681,126.29670221,217.43763001,1,0
3383,0,0,0,0,1,31.1,0.52,179.9994985,126.94601957,217.43763001,1,0
3384,0,0,0,0,1,31.1,0.52,182.00003325,127.59937231,217.43763001,1,0
3385,0,0,0,0,1,31.1,0.52,183.9999221,128.23350113,217.43763001,1,0
3386,0,0,0,0,1,31.1,0.52,186.0004678,128.74899082,217.43763001,1,0
3387,0,0,0,0,1,31.1,0.52,188.00030815,129.36115,217.43763001,1,0
3388,0,0,0,0,1,31.1,0.52,189.9998962,129.9710319,217.43763001,1,0
3389,0,0,0,0,1,31.1,0.52,192.0003691,130.51342696,217.43763001,1,0
3390,0,0,0,0,1,31.1,0.52,194.0002159,131.12773059,217.43763001,1,0
3391,0,0,0,0,1,31.1,0.52,195.99966845,131.75109558,217.43763001,1,0
3392,0,0,0,0,1,31.1,0.52,198.0001472,132.27260382,217.43763001,1,0
3393,0,0,0,0,1,31.1,0.52,199.9997114,132.82813135,217.43763001,1,0
3394,0,0,0,0,1,31.1,0.52,202.00059045,133.40261939,217.43763001,1,0
3395,0,0,0,0,1,31.1,0.52,204.00045405,133.96291989,217.43763001,1,0
3396,0,0,0,0,1,31.1,0.52,206.00035615,134.48930399,217.43763001,1,0
3397,0,0,0,0,1,31.1,0.52,208.0002569,134.96675587,217.43763001,1,0
3398,0,0,0,0,1,31.1,0.52,209.99967379999998,135.52535399,217.43763001,1,0
3399,0,0,0,0,1,31.1,0.52,212.00021329999998,136.06539234,217.43763001,1,0
3400,0,0,0,0,1,31.1,0.52,214.0001787,136.56270554,217.43763001,1,0
3401,0,0,0,0,1,31.1,0.52,216.00011115,137.14168726,217.43763001,1,0
3402,0,0,0,0,1,31.1,0.52,217.99986840000003,137.68122627,217.43763001,1,0
3403,0,0,0,0,1,31.1,0.52,220.00035229999997,138.17169272,217.43763001,1,0
3404,0,0,0,0,1,31.1,0.52,222.0005504,138.70241733,217.43763001,1,0
3405,0,0,0,0,1,31.1,0.52,224.00003420000002,139.18591324,217.43763001,1,0
3406,0,0,0,0,1,31.1,0.52,226.00021644999998,139.67540064,217.43763001,1,0
3407,0,0,0,0,1,31.1,0.52,228.0005638,140.18993417,217.43763001,1,0
3408,0,0,0,0,1,31.1,0.52,230.0001314,140.59023973,217.43763001,1,0
3409,0,0,0,0,1,31.1,0.52,231.99963430000003,141.08270646,217.43763001,1,0
3410,0,0,0,0,1,31.1,0.52,234.00011315,141.63080208,217.43763001,1,0
3411,0,0,0,0,1,31.1,0.52,236.00096865,142.13677286,217.43763001,1,0
3412,0,0,0,0,1,31.1,0.52,238.000404,142.61281597,217.43763001,1,0
3413,0,0,0,0,1,31.1,0.52,240.00004074999998,143.12915611,217.43763001,1,0
3414,0,0,0,0,1,31.1,0.52,241.9996132,143.67115271,217.43763001,1,0
3415,0,0,0,0,1,31.1,0.52,243.9998812,144.15031617,217.43763001,1,0
3416,0,0,0,0,1,31.1,0.52,245.99972745000002,144.61147527,217.43763001,1,0
3417,0,0,0,0,1,31.1,0.52,248.00047575000002,145.06475,217.43763001,1,0
3418,0,0,0,0,1,31.1,0.52,250.00014800000002,145.59524437,217.43763001,1,0
3419,0,0,0,0,1,31.1,0.52,251.99960075,146.00882454,217.43763001,1,0
3420,0,0,0,0,1,31.1,0.52,254.00047174999997,146.51367716,217.43763001,1,0
3421,0,0,0,0,1,31.1,0.52,256.0001113,146.98728619,217.43763001,1,0
3422,0,0,0,0,1,31.1,0.52,258.00131085,147.47242005,217.43763001,1,0
3423,0,0,0,0,1,31.1,0.52,260.0002494,147.90865051,217.43763001,1,0
3424,0,0,0,0,1,31.1,0.52,262.0000437,148.36409175,217.43763001,1,0
3425,0,0,0,0,1,31.1,0.52,264.0004702,148.82568916,217.43763001,1,0
3426,0,0,0,0,1,31.1,0.52,265.9999099,149.26195801,217.43763001,1,0
3427,0,0,0,0,1,31.1,0.52,268.00016075,149.72584774,217.43763001,1,0
3428,0,0,0,0,1,31.1,0.52,269.99956375,150.16940877,217.43763001,1,0
3429,0,0,0,0,1,31.1,0.52,271.9999893,150.61161452,217.43763001,1,0
3430,0,0,0,0,1,31.1,0.52,274.00094825,151.09329663,217.43763001,1,0
3431,0,0,0,0,1,31.1,0.52,276.00139805,151.57122519,217.43763001,1,0
3432,0,0,0,0,1,31.1,0.52,278.0002391,152.10563013,217.43763001,1,0
3433,0,0,0,0,1,31.1,0.52,279.9998145,152.58855556,217.43763001,1,0
3434,0,0,0,0,1,31.1,0.52,282.00043304999997,153.00449571,217.43763001,1,0
3435,0,0,0,0,1,31.1,0.52,284.00001075,153.3509452,217.43763001,1,0
3436,0,0,0,0,1,31.1,0.52,286.00051415,153.79729018,217.43763001,1,0
3437,0,0,0,0,1,31.1,0.52,288.00002475,154.25116033,217.43763001,1,0
3438,0,0,0,0,1,31.1,0.52,290.00018495,154.74392994,217.43763001,1,0
3439,0,0,0,0,1,31.1,0.52,291.99969025,155.14684052,217.43763001,1,0
3440,0,0,0,0,1,31.1,0.52,294.0002522,155.54951016,217.43763001,1,0
3441,0,0,0,0,1,31.1,0.52,296.0001243,155.9640779,217.43763001,1,0
3442,0,0,0,0,1,31.1,0.52,297.99952294999997,156.42043199,217.43763001,1,0
3443,0,0,0,0,1,31.1,0.52,300.00134585,156.83467171,217.43763001,1,0
3444,0,0,0,0,1,31.1,0.52,302.000015,157.25246166,217.43763001,1,0
3445,0,0,0,0,1,31.1,0.52,304.00060605,157.68210804,217.43763001,1,0
3446,0,0,0,0,1,31.1,0.52,306.00029885,158.09351144,217.43763001,1,0
3447,0,0,0,0,1,31.1,0.52,308.00029435,158.50989425,217.43763001,1,0
3448,0,0,0,0,1,31.1,0.52,309.9998078,158.95615995,217.43763001,1,0
3449,0,0,0,0,1,31.1,0.52,312.0002576,159.35464971,217.43763001,1,0
3450,0,0,0,0,1,31.1,0.52,313.9999993,159.80712758,217.43763001,1,0
3451,0,0,0,0,1,31.1,0.52,316.0001209,160.23055951,217.43763001,1,0
3452,0,0,0,0,1,31.1,0.52,317.9996525,160.64820099,217.43763001,1,0
3453,0,0,0,0,1,31.1,0.52,320.0000276,161.05810645,217.43763001,1,0
3454,0,0,0,0,1,31.1,0.52,322.000499,161.45115662,217.43763001,1,0
3455,0,0,0,0,1,31.1,0.52,323.99991265,161.88847037,217.43763001,1,0
3456,0,0,0,0,1,31.1,0.52,325.9999454,162.31168586,217.43763001,1,0
3457,0,0,0,0,1,31.1,0.52,328.0011901,162.70416733,217.43763001,1,0
3458,0,0,0,0,1,31.1,0.52,330.0004243,163.10069076,217.43763001,1,0
3459,0,0,0,0,1,31.1,0.52,332.001028,163.47997037,217.43763001,1,0
3460,0,0,0,0,1,31.1,0.52,334.00137685,163.97201284,217.43763001,1,0
3461,0,0,0,0,1,31.1,0.52,336.0005913,164.40681324,217.43763001,1,0
3462,0,0,0,0,1,31.1,0.52,337.99991719999997,164.84141985,217.43763001,1,0
3463,0,0,0,0,1,31.1,0.52,340.0017611,165.25011671,217.43763001,1,0
3464,0,0,0,0,1,31.1,0.52,342.00034855,165.6373509,217.43763001,1,0
3465,0,0,0,0,1,31.1,0.52,345.9996973,166.51757632,217.43763001,1,0
3466,0,0,0,0,1,31.1,0.52,348.0008084,166.87100561,217.43763001,1,0
3467,0,0,0,0,1,31.1,0.52,350.0005034,167.31015362,217.43763001,1,0
3468,0,0,0,0,1,31.1,0.52,352.00026945,167.71641119,217.43763001,1,0
3469,0,0,0,0,1,31.1,0.52,354.00011425,168.15045606,217.43763001,1,0
3470,0,0,0,0,1,31.1,0.52,355.9997157,168.56943856,217.43763001,1,0
3471,0,0,0,0,1,31.1,0.52,358.00023745,168.91352998,217.43763001,1,0
3472,0,0,0,0,1,31.1,0.52,360.00050955,169.36137178,217.43763001,1,0
3473,0,0,0,0,1,31.1,0.52,362.0001791,169.80372048,217.43763001,1,0
3474,0,0,0,0,1,31.1,0.52,363.9997615,170.24939255,217.43763001,1,0
3475,0,0,0,0,1,31.1,0.52,366.00123525,170.67018393,217.43763001,1,0
3476,0,0,0,0,1,31.1,0.52,367.99964905,171.02691514,217.43763001,1,0
3477,0,0,0,0,1,31.1,0.52,370.0002864,171.4650379,217.43763001,1,0
3478,0,0,0,0,1,31.1,0.52,372.0004197,171.93710219,217.43763001,1,0
3479,0,0,0,0,1,31.1,0.52,374.00066019999997,172.39418711,217.43763001,1,0
3480,0,0,0,0,1,31.1,0.52,376.00074585,172.80612974,217.43763001,1,0
3481,0,0,0,0,1,31.1,0.52,378.00024245,173.19508332,217.43763001,1,0
3482,0,0,0,0,1,31.1,0.52,379.99967785,173.56273183,217.43763001,1,0
3483,0,0,0,0,1,31.1,0.52,382.0013116,173.99530475,217.43763001,1,0
3484,0,0,0,0,1,31.1,0.52,384.00034455,174.43085947,217.43763001,1,0
3485,0,0,0,0,1,31.1,0.52,386.0002053,174.88151099,217.43763001,1,0
3486,0,0,0,0,1,31.1,0.52,388.00015275,175.31401569,217.43763001,1,0
3487,0,0,0,0,1,31.1,0.52,390.000429,175.70546585,217.43763001,1,0
3488,0,0,0,0,1,31.1,0.52,392.0006244,176.04343495,217.43763001,1,0
3489,0,0,0,0,1,31.1,0.52,394.00133745,176.42776163,217.43763001,1,0
3490,0,0,0,0,1,31.1,0.52,395.99953204999997,176.88685004,217.43763001,1,0
3491,0,0,0,0,1,31.1,0.52,398.0000524,177.28243479,217.43763001,1,0
3492,0,0,0,0,1,31.1,0.52,400.00063504999997,177.67747331,217.43763001,1,0
3493,0,0,0,0,1,31.1,0.52,402.00084875,178.08640728,217.43763001,1,0
3494,0,0,0,0,1,31.1,0.52,404.00030025,178.4184495,217.43763001,1,0
3495,0,0,0,0,1,31.1,0.52,406.00030105,178.77114595,217.43763001,1,0
3496,0,0,0,0,1,31.1,0.52,408.0005797,179.11515251,217.43763001,1,0
3497,0,0,0,0,1,31.1,0.52,410.00002969999997,179.45311058,217.43763001,1,0
3498,0,0,0,0,1,31.1,0.52,411.9998168,179.78797646,217.43763001,1,0
3499,0,0,0,0,1,31.1,0.52,414.00026195,180.15950693,217.43763001,1,0
3500,0,0,0,0,1,31.1,0.52,415.9996837,180.54457467,217.43763001,1,0
3501,0,0,0,0,1,31.1,0.52,420.0009115,181.24752835,217.43763001,1,0
3502,0,0,0,0,1,31.1,0.52,422.0004857,181.53734813,217.43763001,1,0
3503,0,0,0,0,1,31.1,0.52,424.000476,181.89781395,217.43763001,1,0
3504,0,0,0,0,1,31.1,0.52,426.00004065,182.21070302,217.43763001,1,0
3505,0,0,0,0,1,31.1,0.52,428.00056985,182.57384644,217.43763001,1,0
3506,0,0,0,0,1,31.1,0.52,430.00132255,182.95023931,217.43763001,1,0
